dataset_accession,participant_id,run_id,trial_index,task_paradigm,stimulus_condition,raw_onset_sec,raw_duration_sec,raw_response_time_sec,response_time_ms,accuracy,is_cognitive_conflict
ds000164,sub-012,1,98,stroop,congruent,447.543,1.0,0.679,679.0,1.0,0.0
ds000164,sub-012,1,99,stroop,neutral,450.544,1.0,0.0,,0.0,0.0
ds000164,sub-012,1,100,stroop,neutral,453.545,1.0,0.671,671.0,1.0,0.0
ds000164,sub-012,1,101,stroop,congruent,456.546,1.0,0.62,620.0,1.0,0.0
ds000164,sub-012,1,102,stroop,neutral,462.547,1.0,1.76,1760.0,1.0,0.0
ds000164,sub-012,1,103,stroop,congruent,465.549,1.0,0.722,722.0,1.0,0.0
ds000164,sub-012,1,104,stroop,incongruent,468.55,1.0,0.981,981.0,1.0,1.0
ds000164,sub-012,1,105,stroop,congruent,474.551,1.0,0.804,804.0,1.0,0.0
ds000164,sub-012,1,106,stroop,incongruent,477.553,1.0,0.843,843.0,1.0,1.0
ds000164,sub-012,1,107,stroop,incongruent,480.554,1.0,1.007,1006.9999999999999,1.0,1.0
ds000164,sub-012,1,108,stroop,incongruent,488.055,1.0,1.742,1742.0,1.0,1.0
ds000164,sub-012,1,109,stroop,congruent,494.058,1.0,1.64,1640.0,1.0,0.0
ds000164,sub-012,1,110,stroop,neutral,497.06,1.0,0.777,777.0,1.0,0.0
ds000164,sub-012,1,111,stroop,congruent,500.061,1.0,0.666,666.0,1.0,0.0
ds000164,sub-012,1,112,stroop,incongruent,503.062,1.0,0.922,922.0,1.0,1.0
ds000164,sub-012,1,113,stroop,incongruent,506.063,1.0,0.769,769.0,1.0,1.0
ds000164,sub-012,1,114,stroop,neutral,510.564,1.0,1.098,1098.0,1.0,0.0
ds000164,sub-012,1,115,stroop,congruent,513.566,1.0,0.684,684.0,1.0,0.0
ds000164,sub-012,1,116,stroop,congruent,519.567,1.0,1.112,1112.0,1.0,0.0
ds000164,sub-012,1,117,stroop,congruent,522.569,1.0,0.621,621.0,1.0,0.0
ds000164,sub-012,1,118,stroop,congruent,525.57,1.0,0.795,795.0,1.0,0.0
ds000164,sub-012,1,119,stroop,neutral,528.571,1.0,0.98,980.0,1.0,0.0
ds000164,sub-013,1,1,stroop,congruent,0.395,1.0,0.699,699.0,0.0,0.0
ds000164,sub-013,1,2,stroop,congruent,7.898,1.0,0.72,720.0,1.0,0.0
ds000164,sub-013,1,3,stroop,neutral,10.9,1.0,0.649,649.0,1.0,0.0
ds000164,sub-013,1,4,stroop,incongruent,13.901,1.0,0.533,533.0,1.0,1.0
ds000164,sub-013,1,5,stroop,neutral,28.902,1.0,0.73,730.0,1.0,0.0
ds000164,sub-013,1,6,stroop,neutral,31.907,1.0,0.767,767.0,1.0,0.0
ds000164,sub-013,1,7,stroop,neutral,34.908,1.0,0.736,736.0,1.0,0.0
ds000164,sub-013,1,8,stroop,congruent,37.909,1.0,0.567,567.0,1.0,0.0
ds000164,sub-013,1,9,stroop,congruent,42.41,1.0,0.596,596.0,1.0,0.0
ds000164,sub-013,1,10,stroop,neutral,45.412,1.0,0.551,551.0,1.0,0.0
ds000164,sub-013,1,11,stroop,neutral,48.413,1.0,0.615,615.0,1.0,0.0
ds000164,sub-013,1,12,stroop,neutral,57.414,1.0,0.635,635.0,1.0,0.0
ds000164,sub-013,1,13,stroop,congruent,63.417,1.0,0.574,574.0,1.0,0.0
ds000164,sub-013,1,14,stroop,neutral,66.419,1.0,0.761,761.0,1.0,0.0
ds000164,sub-013,1,15,stroop,incongruent,69.42,1.0,0.61,610.0,1.0,1.0
ds000164,sub-013,1,16,stroop,incongruent,73.921,1.0,0.721,721.0,1.0,1.0
ds000164,sub-013,1,17,stroop,congruent,76.922,1.0,0.62,620.0,1.0,0.0
ds000164,sub-013,1,18,stroop,congruent,79.923,1.0,0.734,734.0,1.0,0.0
ds000164,sub-013,1,19,stroop,neutral,88.924,1.0,0.802,802.0,1.0,0.0
ds000164,sub-013,1,20,stroop,neutral,91.927,1.0,0.649,649.0,1.0,0.0
ds000164,sub-013,1,21,stroop,congruent,94.928,1.0,0.608,608.0,1.0,0.0
ds000164,sub-013,1,22,stroop,neutral,97.929,1.0,0.747,747.0,1.0,0.0
ds000164,sub-013,1,23,stroop,neutral,105.431,1.0,0.786,786.0,1.0,0.0
ds000164,sub-013,1,24,stroop,incongruent,109.933,1.0,0.65,650.0,1.0,1.0
ds000164,sub-013,1,25,stroop,neutral,112.935,1.0,0.679,679.0,1.0,0.0
ds000164,sub-013,1,26,stroop,incongruent,117.436,1.0,0.665,665.0,1.0,1.0
ds000164,sub-013,1,27,stroop,congruent,123.437,1.0,0.71,710.0,1.0,0.0
ds000164,sub-013,1,28,stroop,neutral,127.939,1.0,0.84,840.0,1.0,0.0
ds000164,sub-013,1,29,stroop,congruent,130.941,1.0,0.744,744.0,1.0,0.0
ds000164,sub-013,1,30,stroop,neutral,133.942,1.0,0.916,916.0,1.0,0.0
ds000164,sub-013,1,31,stroop,neutral,136.943,1.0,0.735,735.0,1.0,0.0
ds000164,sub-013,1,32,stroop,congruent,142.944,1.0,0.61,610.0,1.0,0.0
ds000164,sub-013,1,33,stroop,incongruent,147.446,1.0,0.833,833.0,1.0,1.0
ds000164,sub-013,1,34,stroop,neutral,150.447,1.0,0.787,787.0,1.0,0.0
ds000164,sub-013,1,35,stroop,incongruent,154.948,1.0,0.741,741.0,0.0,1.0
ds000164,sub-013,1,36,stroop,congruent,157.95,1.0,0.818,818.0,1.0,0.0
ds000164,sub-013,1,37,stroop,congruent,160.951,1.0,0.832,832.0,1.0,0.0
ds000164,sub-013,1,38,stroop,incongruent,165.452,1.0,0.831,831.0,1.0,1.0
ds000164,sub-013,1,39,stroop,neutral,174.453,1.0,0.645,645.0,1.0,0.0
ds000164,sub-013,1,40,stroop,neutral,177.456,1.0,0.719,719.0,1.0,0.0
ds000164,sub-013,1,41,stroop,incongruent,181.957,1.0,0.675,675.0,1.0,1.0
ds000164,sub-013,1,42,stroop,incongruent,192.459,1.0,1.144,1144.0,1.0,1.0
ds000164,sub-013,1,43,stroop,neutral,195.462,1.0,0.646,646.0,1.0,0.0
ds000164,sub-013,1,44,stroop,neutral,201.463,1.0,0.789,789.0,1.0,0.0
ds000164,sub-013,1,45,stroop,congruent,204.465,1.0,0.645,645.0,1.0,0.0
ds000164,sub-013,1,46,stroop,neutral,207.466,1.0,0.0,,0.0,0.0
ds000164,sub-013,1,47,stroop,incongruent,210.467,1.0,0.699,699.0,0.0,1.0
ds000164,sub-013,1,48,stroop,congruent,213.468,1.0,0.583,583.0,1.0,0.0
ds000164,sub-013,1,49,stroop,congruent,219.469,1.0,0.851,851.0,1.0,0.0
ds000164,sub-013,1,50,stroop,congruent,222.472,1.0,0.67,670.0,1.0,0.0
ds000164,sub-013,1,51,stroop,congruent,225.473,1.0,0.649,649.0,1.0,0.0
ds000164,sub-013,1,52,stroop,congruent,228.474,1.0,0.776,776.0,1.0,0.0
ds000164,sub-013,1,53,stroop,neutral,231.475,1.0,0.805,805.0,1.0,0.0
ds000164,sub-013,1,54,stroop,congruent,237.476,1.0,0.608,608.0,1.0,0.0
ds000164,sub-013,1,55,stroop,neutral,240.478,1.0,1.054,1054.0,1.0,0.0
ds000164,sub-013,1,56,stroop,congruent,243.479,1.0,0.523,523.0,1.0,0.0
ds000164,sub-013,1,57,stroop,incongruent,246.48,1.0,1.067,1067.0,1.0,1.0
ds000164,sub-013,1,58,stroop,neutral,250.981,1.0,0.674,674.0,1.0,0.0
ds000164,sub-013,1,59,stroop,congruent,258.482,1.0,0.684,684.0,1.0,0.0
ds000164,sub-013,1,60,stroop,congruent,289.985,1.0,0.777,777.0,1.0,0.0
ds000164,sub-013,1,61,stroop,congruent,294.495,1.0,0.566,566.0,1.0,0.0
ds000164,sub-013,1,62,stroop,incongruent,298.997,1.0,0.741,741.0,1.0,1.0
ds000164,sub-013,1,63,stroop,incongruent,301.998,1.0,0.663,663.0,0.0,1.0
ds000164,sub-013,1,64,stroop,incongruent,307.999,1.0,0.898,898.0,1.0,1.0
ds000164,sub-013,1,65,stroop,congruent,311.001,1.0,0.565,565.0,1.0,0.0
ds000164,sub-013,1,66,stroop,incongruent,314.002,1.0,0.646,646.0,1.0,1.0
ds000164,sub-013,1,67,stroop,congruent,317.003,1.0,0.803,803.0,1.0,0.0
ds000164,sub-013,1,68,stroop,incongruent,321.504,1.0,0.703,703.0,0.0,1.0
ds000164,sub-013,1,69,stroop,neutral,324.506,1.0,0.667,667.0,1.0,0.0
ds000164,sub-013,1,70,stroop,neutral,327.507,1.0,0.764,764.0,1.0,0.0
ds000164,sub-013,1,71,stroop,incongruent,330.508,1.0,0.666,666.0,1.0,1.0
ds000164,sub-013,1,72,stroop,incongruent,333.509,1.0,1.085,1085.0,0.0,1.0
ds000164,sub-013,1,73,stroop,incongruent,339.51,1.0,1.128,1128.0,1.0,1.0
ds000164,sub-013,1,74,stroop,neutral,345.512,1.0,0.751,751.0,1.0,0.0
ds000164,sub-013,1,75,stroop,incongruent,348.514,1.0,0.808,808.0,1.0,1.0
ds000164,sub-013,1,76,stroop,incongruent,351.515,1.0,0.977,977.0,1.0,1.0
ds000164,sub-013,1,77,stroop,neutral,354.516,1.0,0.993,993.0,1.0,0.0
ds000164,sub-013,1,78,stroop,neutral,357.517,1.0,0.917,917.0,1.0,0.0
ds000164,sub-013,1,79,stroop,incongruent,360.518,1.0,1.004,1004.0,1.0,1.0
ds000164,sub-013,1,80,stroop,neutral,374.019,1.0,0.898,898.0,1.0,0.0
ds000164,sub-013,1,81,stroop,neutral,377.024,1.0,0.642,642.0,1.0,0.0
ds000164,sub-013,1,82,stroop,congruent,384.525,1.0,0.554,554.0,1.0,0.0
ds000164,sub-013,1,83,stroop,neutral,387.527,1.0,0.811,811.0,1.0,0.0
ds000164,sub-013,1,84,stroop,congruent,392.028,1.0,0.542,542.0,1.0,0.0
ds000164,sub-013,1,85,stroop,congruent,396.53,1.0,0.725,725.0,1.0,0.0
ds000164,sub-013,1,86,stroop,neutral,399.531,1.0,0.994,994.0,1.0,0.0
ds000164,sub-013,1,87,stroop,congruent,404.032,1.0,0.803,803.0,1.0,0.0
ds000164,sub-013,1,88,stroop,congruent,407.034,1.0,1.057,1057.0,1.0,0.0
ds000164,sub-013,1,89,stroop,incongruent,417.535,1.0,1.187,1187.0,1.0,1.0
ds000164,sub-013,1,90,stroop,incongruent,423.538,1.0,1.007,1006.9999999999999,1.0,1.0
ds000164,sub-013,1,91,stroop,incongruent,426.54,1.0,1.056,1056.0,1.0,1.0
ds000164,sub-013,1,92,stroop,congruent,429.541,1.0,0.928,928.0,1.0,0.0
ds000164,sub-013,1,93,stroop,incongruent,432.542,1.0,0.657,657.0,1.0,1.0
ds000164,sub-013,1,94,stroop,congruent,435.543,1.0,1.433,1433.0,1.0,0.0
ds000164,sub-013,1,95,stroop,congruent,438.544,1.0,0.63,630.0,1.0,0.0
ds000164,sub-013,1,96,stroop,congruent,441.545,1.0,0.784,784.0,1.0,0.0
ds000164,sub-013,1,97,stroop,incongruent,444.546,1.0,0.973,973.0,0.0,1.0
ds000164,sub-013,1,98,stroop,congruent,447.547,1.0,0.904,904.0,1.0,0.0
ds000164,sub-013,1,99,stroop,neutral,450.548,1.0,0.0,,0.0,0.0
ds000164,sub-013,1,100,stroop,neutral,453.549,1.0,0.783,783.0,1.0,0.0
ds000164,sub-013,1,101,stroop,incongruent,459.55,1.0,0.759,759.0,1.0,1.0
ds000164,sub-013,1,102,stroop,congruent,464.053,1.0,0.769,769.0,1.0,0.0
ds000164,sub-013,1,103,stroop,neutral,470.054,1.0,0.0,,0.0,0.0
ds000164,sub-013,1,104,stroop,incongruent,473.056,1.0,0.621,621.0,1.0,1.0
ds000164,sub-013,1,105,stroop,congruent,482.057,1.0,0.558,558.0,1.0,0.0
ds000164,sub-013,1,106,stroop,neutral,485.06,1.0,0.992,992.0,1.0,0.0
ds000164,sub-013,1,107,stroop,congruent,488.061,1.0,0.601,601.0,1.0,0.0
ds000164,sub-013,1,108,stroop,incongruent,492.562,1.0,0.696,696.0,1.0,1.0
ds000164,sub-013,1,109,stroop,neutral,495.564,1.0,1.048,1048.0,0.0,0.0
ds000164,sub-013,1,110,stroop,congruent,498.565,1.0,0.807,807.0,1.0,0.0
ds000164,sub-013,1,111,stroop,incongruent,501.566,1.0,0.776,776.0,1.0,1.0
ds000164,sub-013,1,112,stroop,neutral,506.067,1.0,1.121,1121.0,1.0,0.0
ds000164,sub-013,1,113,stroop,congruent,510.568,1.0,0.795,795.0,0.0,0.0
ds000164,sub-013,1,114,stroop,neutral,513.57,1.0,0.0,,0.0,0.0
ds000164,sub-013,1,115,stroop,congruent,516.571,1.0,0.718,718.0,1.0,0.0
ds000164,sub-013,1,116,stroop,incongruent,519.572,1.0,0.942,942.0,1.0,1.0
ds000164,sub-013,1,117,stroop,incongruent,522.573,1.0,0.941,941.0,1.0,1.0
ds000164,sub-013,1,118,stroop,incongruent,530.074,1.0,1.067,1067.0,1.0,1.0
ds000164,sub-013,1,119,stroop,neutral,533.076,1.0,0.656,656.0,1.0,0.0
ds000164,sub-014,1,1,stroop,congruent,1.833,1.0,0.775,775.0,1.0,0.0
ds000164,sub-014,1,2,stroop,congruent,4.838,1.0,0.757,757.0,1.0,0.0
ds000164,sub-014,1,3,stroop,neutral,7.839,1.0,0.738,738.0,1.0,0.0
ds000164,sub-014,1,4,stroop,incongruent,10.84,1.0,0.715,715.0,1.0,1.0
ds000164,sub-014,1,5,stroop,neutral,15.341,1.0,0.598,598.0,1.0,0.0
ds000164,sub-014,1,6,stroop,congruent,18.343,1.0,0.537,537.0,1.0,0.0
ds000164,sub-014,1,7,stroop,neutral,25.844,1.0,0.805,805.0,0.0,0.0
ds000164,sub-014,1,8,stroop,incongruent,28.846,1.0,0.576,576.0,1.0,1.0
ds000164,sub-014,1,9,stroop,congruent,36.347,1.0,0.781,781.0,1.0,0.0
ds000164,sub-014,1,10,stroop,incongruent,43.85,1.0,0.677,677.0,1.0,1.0
ds000164,sub-014,1,11,stroop,incongruent,54.353,1.0,0.871,871.0,1.0,1.0
ds000164,sub-014,1,12,stroop,neutral,58.856,1.0,0.725,725.0,1.0,0.0
ds000164,sub-014,1,13,stroop,incongruent,61.858,1.0,0.936,936.0,1.0,1.0
ds000164,sub-014,1,14,stroop,neutral,69.359,1.0,0.766,766.0,1.0,0.0
ds000164,sub-014,1,15,stroop,incongruent,72.361,1.0,0.732,732.0,1.0,1.0
ds000164,sub-014,1,16,stroop,neutral,75.362,1.0,0.914,914.0,1.0,0.0
ds000164,sub-014,1,17,stroop,congruent,78.363,1.0,0.675,675.0,1.0,0.0
ds000164,sub-014,1,18,stroop,congruent,81.364,1.0,0.59,590.0,1.0,0.0
ds000164,sub-014,1,19,stroop,neutral,84.365,1.0,0.689,689.0,1.0,0.0
ds000164,sub-014,1,20,stroop,neutral,87.366,1.0,0.711,711.0,1.0,0.0
ds000164,sub-014,1,21,stroop,incongruent,93.367,1.0,0.709,709.0,1.0,1.0
ds000164,sub-014,1,22,stroop,incongruent,96.369,1.0,0.828,828.0,1.0,1.0
ds000164,sub-014,1,23,stroop,neutral,99.37,1.0,0.627,627.0,1.0,0.0
ds000164,sub-014,1,24,stroop,incongruent,105.371,1.0,0.76,760.0,1.0,1.0
ds000164,sub-014,1,25,stroop,neutral,108.373,1.0,0.756,756.0,1.0,0.0
ds000164,sub-014,1,26,stroop,incongruent,118.874,1.0,0.643,643.0,1.0,1.0
ds000164,sub-014,1,27,stroop,congruent,124.878,1.0,0.654,654.0,1.0,0.0
ds000164,sub-014,1,28,stroop,neutral,129.38,1.0,0.655,655.0,1.0,0.0
ds000164,sub-014,1,29,stroop,congruent,132.381,1.0,0.537,537.0,1.0,0.0
ds000164,sub-014,1,30,stroop,incongruent,139.882,1.0,0.664,664.0,1.0,1.0
ds000164,sub-014,1,31,stroop,congruent,144.385,1.0,0.68,680.0,1.0,0.0
ds000164,sub-014,1,32,stroop,neutral,147.386,1.0,0.762,762.0,1.0,0.0
ds000164,sub-014,1,33,stroop,incongruent,150.387,1.0,0.728,728.0,1.0,1.0
ds000164,sub-014,1,34,stroop,incongruent,153.388,1.0,0.672,672.0,1.0,1.0
ds000164,sub-014,1,35,stroop,congruent,157.889,1.0,0.593,593.0,1.0,0.0
ds000164,sub-014,1,36,stroop,congruent,171.391,1.0,0.645,645.0,1.0,0.0
ds000164,sub-014,1,37,stroop,congruent,175.896,1.0,0.625,625.0,1.0,0.0
ds000164,sub-014,1,38,stroop,neutral,178.897,1.0,0.689,689.0,1.0,0.0
ds000164,sub-014,1,39,stroop,congruent,183.398,1.0,0.653,653.0,1.0,0.0
ds000164,sub-014,1,40,stroop,incongruent,189.4,1.0,0.694,694.0,0.0,1.0
ds000164,sub-014,1,41,stroop,neutral,192.402,1.0,0.733,733.0,1.0,0.0
ds000164,sub-014,1,42,stroop,neutral,196.903,1.0,0.713,713.0,1.0,0.0
ds000164,sub-014,1,43,stroop,incongruent,199.904,1.0,0.947,947.0,1.0,1.0
ds000164,sub-014,1,44,stroop,incongruent,202.905,1.0,0.651,651.0,0.0,1.0
ds000164,sub-014,1,45,stroop,incongruent,205.906,1.0,1.004,1004.0,1.0,1.0
ds000164,sub-014,1,46,stroop,incongruent,208.907,1.0,1.243,1243.0,1.0,1.0
ds000164,sub-014,1,47,stroop,incongruent,214.908,1.0,0.894,894.0,1.0,1.0
ds000164,sub-014,1,48,stroop,congruent,217.91,1.0,0.675,675.0,1.0,0.0
ds000164,sub-014,1,49,stroop,incongruent,220.911,1.0,0.759,759.0,1.0,1.0
ds000164,sub-014,1,50,stroop,neutral,223.912,1.0,0.723,723.0,1.0,0.0
ds000164,sub-014,1,51,stroop,congruent,226.913,1.0,0.712,712.0,1.0,0.0
ds000164,sub-014,1,52,stroop,neutral,231.414,1.0,0.638,638.0,1.0,0.0
ds000164,sub-014,1,53,stroop,neutral,235.916,1.0,0.634,634.0,1.0,0.0
ds000164,sub-014,1,54,stroop,congruent,238.917,1.0,0.718,718.0,1.0,0.0
ds000164,sub-014,1,55,stroop,neutral,241.918,1.0,0.56,560.0,1.0,0.0
ds000164,sub-014,1,56,stroop,incongruent,244.919,1.0,0.472,472.0,1.0,1.0
ds000164,sub-014,1,57,stroop,congruent,247.92,1.0,0.651,651.0,1.0,0.0
ds000164,sub-014,1,58,stroop,neutral,250.921,1.0,0.567,567.0,1.0,0.0
ds000164,sub-014,1,59,stroop,incongruent,256.922,1.0,0.725,725.0,1.0,1.0
ds000164,sub-014,1,60,stroop,congruent,261.424,1.0,1.018,1018.0,1.0,0.0
ds000164,sub-014,1,61,stroop,neutral,264.426,1.0,0.892,892.0,1.0,0.0
ds000164,sub-014,1,62,stroop,neutral,267.427,1.0,0.676,676.0,1.0,0.0
ds000164,sub-014,1,63,stroop,incongruent,270.428,1.0,0.683,683.0,1.0,1.0
ds000164,sub-014,1,64,stroop,congruent,274.929,1.0,0.642,642.0,1.0,0.0
ds000164,sub-014,1,65,stroop,congruent,277.93,1.0,0.736,736.0,1.0,0.0
ds000164,sub-014,1,66,stroop,incongruent,282.432,1.0,0.721,721.0,0.0,1.0
ds000164,sub-014,1,67,stroop,incongruent,285.433,1.0,1.081,1081.0,1.0,1.0
ds000164,sub-014,1,68,stroop,congruent,288.434,1.0,0.73,730.0,1.0,0.0
ds000164,sub-014,1,69,stroop,neutral,292.935,1.0,0.762,762.0,1.0,0.0
ds000164,sub-014,1,70,stroop,neutral,295.937,1.0,0.918,918.0,1.0,0.0
ds000164,sub-014,1,71,stroop,congruent,298.938,1.0,0.835,835.0,1.0,0.0
ds000164,sub-014,1,72,stroop,incongruent,304.939,1.0,0.808,808.0,1.0,1.0
ds000164,sub-014,1,73,stroop,congruent,309.441,1.0,1.033,1033.0,1.0,0.0
ds000164,sub-014,1,74,stroop,congruent,312.442,1.0,0.667,667.0,1.0,0.0
ds000164,sub-014,1,75,stroop,incongruent,315.443,1.0,0.716,716.0,0.0,1.0
ds000164,sub-014,1,76,stroop,incongruent,324.444,1.0,0.781,781.0,1.0,1.0
ds000164,sub-014,1,77,stroop,neutral,328.947,1.0,0.858,858.0,1.0,0.0
ds000164,sub-014,1,78,stroop,congruent,331.949,1.0,0.74,740.0,1.0,0.0
ds000164,sub-014,1,79,stroop,congruent,336.45,1.0,0.68,680.0,1.0,0.0
ds000164,sub-014,1,80,stroop,congruent,342.451,1.0,0.568,568.0,1.0,0.0
ds000164,sub-014,1,81,stroop,incongruent,345.453,1.0,1.01,1010.0,1.0,1.0
ds000164,sub-014,1,82,stroop,neutral,349.954,1.0,0.666,666.0,1.0,0.0
ds000164,sub-014,1,83,stroop,congruent,352.956,1.0,0.61,610.0,1.0,0.0
ds000164,sub-014,1,84,stroop,congruent,357.457,1.0,0.636,636.0,1.0,0.0
ds000164,sub-014,1,85,stroop,neutral,360.458,1.0,0.965,965.0,1.0,0.0
ds000164,sub-014,1,86,stroop,incongruent,369.459,1.0,0.665,665.0,1.0,1.0
ds000164,sub-014,1,87,stroop,congruent,373.962,1.0,0.971,971.0,1.0,0.0
ds000164,sub-014,1,88,stroop,neutral,376.964,1.0,0.917,917.0,1.0,0.0
ds000164,sub-014,1,89,stroop,neutral,379.965,1.0,0.734,734.0,1.0,0.0
ds000164,sub-014,1,90,stroop,neutral,390.466,1.0,0.831,831.0,1.0,0.0
ds000164,sub-014,1,91,stroop,congruent,400.969,1.0,0.677,677.0,1.0,0.0
ds000164,sub-014,1,92,stroop,congruent,409.973,1.0,1.162,1162.0,1.0,0.0
ds000164,sub-014,1,93,stroop,congruent,412.976,1.0,0.744,744.0,1.0,0.0
ds000164,sub-014,1,94,stroop,neutral,420.477,1.0,0.677,677.0,1.0,0.0
ds000164,sub-014,1,95,stroop,incongruent,423.48,1.0,0.698,698.0,0.0,1.0
ds000164,sub-014,1,96,stroop,congruent,426.481,1.0,0.655,655.0,1.0,0.0
ds000164,sub-014,1,97,stroop,neutral,432.482,1.0,0.64,640.0,1.0,0.0
ds000164,sub-014,1,98,stroop,incongruent,435.484,1.0,0.682,682.0,1.0,1.0
ds000164,sub-014,1,99,stroop,congruent,442.985,1.0,0.794,794.0,1.0,0.0
ds000164,sub-014,1,100,stroop,congruent,447.487,1.0,0.759,759.0,1.0,0.0
ds000164,sub-014,1,101,stroop,neutral,450.489,1.0,0.818,818.0,1.0,0.0
ds000164,sub-014,1,102,stroop,neutral,459.49,1.0,0.885,885.0,1.0,0.0
ds000164,sub-014,1,103,stroop,congruent,462.493,1.0,0.704,704.0,1.0,0.0
ds000164,sub-014,1,104,stroop,congruent,466.994,1.0,0.667,667.0,1.0,0.0
ds000164,sub-014,1,105,stroop,neutral,469.995,1.0,0.733,733.0,1.0,0.0
ds000164,sub-014,1,106,stroop,congruent,474.496,1.0,0.682,682.0,1.0,0.0
ds000164,sub-014,1,107,stroop,congruent,477.498,1.0,0.629,629.0,1.0,0.0
ds000164,sub-014,1,108,stroop,incongruent,480.499,1.0,0.562,562.0,1.0,1.0
ds000164,sub-014,1,109,stroop,neutral,483.5,1.0,0.714,714.0,1.0,0.0
ds000164,sub-014,1,110,stroop,neutral,486.501,1.0,0.816,816.0,1.0,0.0
ds000164,sub-014,1,111,stroop,incongruent,489.502,1.0,0.86,860.0,1.0,1.0
ds000164,sub-014,1,112,stroop,neutral,492.503,1.0,0.509,509.0,1.0,0.0
ds000164,sub-014,1,113,stroop,incongruent,497.004,1.0,0.683,683.0,1.0,1.0
ds000164,sub-014,1,114,stroop,congruent,500.005,1.0,0.819,819.0,1.0,0.0
ds000164,sub-014,1,115,stroop,neutral,503.006,1.0,0.728,728.0,1.0,0.0
ds000164,sub-014,1,116,stroop,incongruent,510.507,1.0,0.67,670.0,0.0,1.0
ds000164,sub-014,1,117,stroop,neutral,518.01,1.0,0.818,818.0,0.0,0.0
ds000164,sub-014,1,118,stroop,neutral,521.012,1.0,0.996,996.0,1.0,0.0
ds000164,sub-014,1,119,stroop,congruent,525.513,1.0,0.643,643.0,1.0,0.0
ds000164,sub-015,1,1,stroop,neutral,6.331,1.0,0.728,728.0,1.0,0.0
ds000164,sub-015,1,2,stroop,neutral,10.832,1.0,0.578,578.0,1.0,0.0
ds000164,sub-015,1,3,stroop,incongruent,19.833,1.0,0.652,652.0,1.0,1.0
ds000164,sub-015,1,4,stroop,incongruent,22.837,1.0,0.854,854.0,1.0,1.0
ds000164,sub-015,1,5,stroop,incongruent,25.837,1.0,0.725,725.0,1.0,1.0
ds000164,sub-015,1,6,stroop,incongruent,30.339,1.0,0.673,673.0,1.0,1.0
ds000164,sub-015,1,7,stroop,incongruent,33.34,1.0,0.957,957.0,1.0,1.0
ds000164,sub-015,1,8,stroop,incongruent,40.841,1.0,0.898,898.0,1.0,1.0
ds000164,sub-015,1,9,stroop,congruent,45.344,1.0,0.878,878.0,1.0,0.0
ds000164,sub-015,1,10,stroop,neutral,54.345,1.0,0.906,906.0,1.0,0.0
ds000164,sub-015,1,11,stroop,congruent,57.348,1.0,0.68,680.0,1.0,0.0
ds000164,sub-015,1,12,stroop,congruent,60.349,1.0,0.629,629.0,1.0,0.0
ds000164,sub-015,1,13,stroop,incongruent,63.35,1.0,0.798,798.0,1.0,1.0
ds000164,sub-015,1,14,stroop,neutral,67.851,1.0,0.66,660.0,1.0,0.0
ds000164,sub-015,1,15,stroop,congruent,78.353,1.0,0.766,766.0,1.0,0.0
ds000164,sub-015,1,16,stroop,congruent,81.356,1.0,0.652,652.0,1.0,0.0
ds000164,sub-015,1,17,stroop,congruent,84.357,1.0,0.664,664.0,1.0,0.0
ds000164,sub-015,1,18,stroop,congruent,87.358,1.0,0.618,618.0,1.0,0.0
ds000164,sub-015,1,19,stroop,incongruent,90.359,1.0,1.082,1082.0,1.0,1.0
ds000164,sub-015,1,20,stroop,incongruent,93.36,1.0,1.243,1243.0,1.0,1.0
ds000164,sub-015,1,21,stroop,neutral,96.361,1.0,0.737,737.0,1.0,0.0
ds000164,sub-015,1,22,stroop,congruent,103.862,1.0,0.639,639.0,1.0,0.0
ds000164,sub-015,1,23,stroop,congruent,106.865,1.0,0.71,710.0,1.0,0.0
ds000164,sub-015,1,24,stroop,neutral,109.866,1.0,0.642,642.0,1.0,0.0
ds000164,sub-015,1,25,stroop,neutral,112.867,1.0,0.528,528.0,1.0,0.0
ds000164,sub-015,1,26,stroop,incongruent,115.868,1.0,0.785,785.0,1.0,1.0
ds000164,sub-015,1,27,stroop,neutral,121.869,1.0,0.85,850.0,1.0,0.0
ds000164,sub-015,1,28,stroop,incongruent,124.871,1.0,0.702,702.0,1.0,1.0
ds000164,sub-015,1,29,stroop,incongruent,127.872,1.0,0.698,698.0,1.0,1.0
ds000164,sub-015,1,30,stroop,congruent,132.373,1.0,0.546,546.0,1.0,0.0
ds000164,sub-015,1,31,stroop,congruent,138.374,1.0,0.499,499.0,1.0,0.0
ds000164,sub-015,1,32,stroop,congruent,142.876,1.0,0.648,648.0,1.0,0.0
ds000164,sub-015,1,33,stroop,congruent,147.378,1.0,0.635,635.0,1.0,0.0
ds000164,sub-015,1,34,stroop,neutral,156.379,1.0,0.952,952.0,1.0,0.0
ds000164,sub-015,1,35,stroop,congruent,160.882,1.0,0.606,606.0,1.0,0.0
ds000164,sub-015,1,36,stroop,incongruent,169.884,1.0,0.663,663.0,1.0,1.0
ds000164,sub-015,1,37,stroop,incongruent,178.887,1.0,0.827,827.0,1.0,1.0
ds000164,sub-015,1,38,stroop,congruent,189.39,1.0,0.599,599.0,1.0,0.0
ds000164,sub-015,1,39,stroop,incongruent,193.893,1.0,0.736,736.0,1.0,1.0
