dataset_accession,participant_id,run_id,trial_index,task_paradigm,stimulus_condition,raw_onset_sec,raw_duration_sec,raw_response_time_sec,response_time_ms,accuracy,is_cognitive_conflict,prev_response_time_ms,prev_accuracy,cumulative_trial_num,rt_zscore_subject
ds000102,sub-05,1,20,flanker,incongruent,222.0,2.0,0.644,644.0,1.0,1.0,483.0,1.0,20,0.4758248180839227
ds000102,sub-05,1,21,flanker,incongruent,234.0,2.0,0.83,830.0,1.0,1.0,644.0,1.0,21,2.0422569625725884
ds000102,sub-05,1,22,flanker,incongruent,246.0,2.0,0.696,696.0,1.0,1.0,830.0,1.0,22,0.913752084285055
ds000102,sub-05,1,23,flanker,congruent,260.0,2.0,0.538,538.0,1.0,0.0,696.0,1.0,23,-0.41687307071069335
ds000102,sub-05,1,24,flanker,incongruent,274.0,2.0,0.62,620.0,1.0,1.0,538.0,1.0,24,0.27370454137570777
ds000102,sub-05,2,1,flanker,incongruent,0.0,2.0,0.649,649.0,1.0,1.0,,,1,0.5179332090648008
ds000102,sub-05,2,2,flanker,incongruent,10.0,2.0,0.598,598.0,1.0,1.0,649.0,1.0,2,0.08842762105984404
ds000102,sub-05,2,3,flanker,incongruent,20.0,2.0,0.536,536.0,1.0,1.0,598.0,1.0,3,-0.4337164271030446
ds000102,sub-05,2,4,flanker,congruent,30.0,2.0,0.451,451.0,1.0,0.0,536.0,1.0,4,-1.1495590737779726
ds000102,sub-05,2,5,flanker,congruent,40.0,2.0,0.409,409.0,1.0,0.0,451.0,1.0,5,-1.5032695580173487
ds000102,sub-05,2,6,flanker,congruent,52.0,2.0,0.587,587.0,1.0,0.0,409.0,1.0,6,-0.004210839098087811
ds000102,sub-05,2,7,flanker,congruent,64.0,2.0,0.477,477.0,1.0,0.0,587.0,1.0,7,-0.9305954406774063
ds000102,sub-05,2,8,flanker,incongruent,76.0,2.0,0.559,559.0,1.0,1.0,477.0,1.0,8,-0.24001782859100526
ds000102,sub-05,2,9,flanker,incongruent,88.0,2.0,0.563,563.0,1.0,1.0,559.0,1.0,9,-0.20633111580630276
ds000102,sub-05,2,10,flanker,incongruent,102.0,2.0,0.492,492.0,1.0,1.0,563.0,1.0,10,-0.804270267734772
ds000102,sub-05,2,11,flanker,congruent,116.0,2.0,0.583,583.0,1.0,0.0,492.0,1.0,11,-0.0378975518827903
ds000102,sub-05,2,12,flanker,congruent,130.0,2.0,0.576,576.0,1.0,0.0,583.0,1.0,12,-0.09684929925601966
ds000102,sub-05,2,13,flanker,incongruent,144.0,2.0,0.539,539.0,1.0,1.0,576.0,1.0,13,-0.40845139251451773
ds000102,sub-05,2,14,flanker,incongruent,154.0,2.0,0.599,599.0,1.0,1.0,539.0,1.0,14,0.09684929925601966
ds000102,sub-05,2,15,flanker,congruent,164.0,2.0,0.61,610.0,1.0,0.0,599.0,1.0,15,0.18948775941395152
ds000102,sub-05,2,16,flanker,congruent,174.0,2.0,0.581,581.0,1.0,0.0,610.0,1.0,16,-0.05474090827514155
ds000102,sub-05,2,17,flanker,congruent,184.0,2.0,0.497,497.0,1.0,0.0,581.0,1.0,17,-0.7621618767538939
ds000102,sub-05,2,18,flanker,congruent,196.0,2.0,0.596,596.0,1.0,0.0,497.0,1.0,18,0.07158426466749279
ds000102,sub-05,2,19,flanker,congruent,208.0,2.0,0.559,559.0,1.0,0.0,596.0,1.0,19,-0.24001782859100526
ds000102,sub-05,2,20,flanker,incongruent,220.0,2.0,0.577,577.0,1.0,1.0,559.0,1.0,20,-0.08842762105984404
ds000102,sub-05,2,21,flanker,incongruent,234.0,2.0,0.451,451.0,1.0,1.0,577.0,1.0,21,-1.1495590737779726
ds000102,sub-05,2,22,flanker,incongruent,246.0,2.0,0.653,653.0,1.0,1.0,451.0,1.0,22,0.5516199218495033
ds000102,sub-05,2,23,flanker,congruent,260.0,2.0,0.441,441.0,1.0,0.0,653.0,1.0,23,-1.2337758557397287
ds000102,sub-05,2,24,flanker,incongruent,274.0,2.0,0.595,595.0,1.0,1.0,441.0,1.0,24,0.06316258647131717
ds000102,sub-06,1,1,flanker,congruent,0.0,2.0,1.21,1210.0,1.0,0.0,,,1,2.7459737672888447
ds000102,sub-06,1,2,flanker,congruent,10.0,2.0,1.054,1054.0,1.0,0.0,1210.0,1.0,2,1.4915904358186842
ds000102,sub-06,1,3,flanker,congruent,20.0,2.0,1.128,1128.0,1.0,0.0,1054.0,1.0,3,2.086618426387863
ds000102,sub-06,1,4,flanker,incongruent,32.0,2.0,1.045,1045.0,1.0,1.0,1128.0,1.0,4,1.4192221666954057
ds000102,sub-06,1,5,flanker,incongruent,42.0,2.0,0.945,945.0,1.0,1.0,1045.0,1.0,5,0.6151302875478671
ds000102,sub-06,1,6,flanker,incongruent,52.0,2.0,0.972,972.0,1.0,1.0,945.0,1.0,6,0.8322350949177025
ds000102,sub-06,1,7,flanker,congruent,64.0,2.0,0.895,895.0,1.0,0.0,972.0,1.0,7,0.21308434797409775
ds000102,sub-06,1,8,flanker,incongruent,76.0,2.0,1.001,1000.9999999999999,1.0,1.0,895.0,1.0,8,1.065421739870488
ds000102,sub-06,1,9,flanker,incongruent,88.0,2.0,0.843,843.0,1.0,1.0,1000.9999999999999,1.0,9,-0.20504342918262236
ds000102,sub-06,1,10,flanker,incongruent,102.0,2.0,0.95,950.0,1.0,1.0,843.0,1.0,10,0.655334881505244
ds000102,sub-06,1,11,flanker,congruent,116.0,2.0,0.792,792.0,1.0,0.0,950.0,1.0,11,-0.6151302875478671
ds000102,sub-06,1,12,flanker,incongruent,130.0,2.0,0.914,914.0,1.0,1.0,792.0,1.0,12,0.3658618050121301
ds000102,sub-06,1,13,flanker,congruent,140.0,2.0,0.844,844.0,1.0,0.0,914.0,1.0,13,-0.19700251039114697
ds000102,sub-06,1,14,flanker,incongruent,154.0,2.0,0.912,912.0,1.0,1.0,844.0,1.0,14,0.34977996742917933
ds000102,sub-06,1,15,flanker,congruent,164.0,2.0,0.81,810.0,1.0,0.0,912.0,1.0,15,-0.4703937493013101
ds000102,sub-06,1,16,flanker,congruent,174.0,2.0,0.703,703.0,1.0,0.0,810.0,1.0,16,-1.3307720599891766
ds000102,sub-06,1,17,flanker,congruent,184.0,2.0,0.746,746.0,1.0,0.0,703.0,1.0,17,-0.9850125519557349
ds000102,sub-06,1,18,flanker,incongruent,196.0,2.0,0.901,901.0,1.0,1.0,746.0,1.0,18,0.26132986072295006
ds000102,sub-06,1,19,flanker,congruent,208.0,2.0,0.631,631.0,1.0,0.0,901.0,1.0,19,-1.9097182129754044
ds000102,sub-06,1,20,flanker,incongruent,220.0,2.0,0.89,890.0,1.0,1.0,631.0,1.0,20,0.17287975401672082
ds000102,sub-06,1,21,flanker,congruent,232.0,2.0,0.766,766.0,1.0,0.0,890.0,1.0,21,-0.8241941761262271
ds000102,sub-06,1,22,flanker,incongruent,246.0,2.0,0.895,895.0,1.0,1.0,766.0,1.0,22,0.21308434797409775
ds000102,sub-06,1,23,flanker,congruent,260.0,2.0,0.609,609.0,1.0,0.0,895.0,1.0,23,-2.086618426387863
ds000102,sub-06,1,24,flanker,incongruent,274.0,2.0,0.748,748.0,1.0,1.0,609.0,1.0,24,-0.9689307143727841
ds000102,sub-06,2,1,flanker,congruent,0.0,2.0,0.912,912.0,1.0,0.0,,,1,0.34977996742917933
ds000102,sub-06,2,2,flanker,congruent,10.0,2.0,0.892,892.0,1.0,0.0,912.0,1.0,2,0.1889615915996716
ds000102,sub-06,2,3,flanker,congruent,20.0,2.0,0.743,743.0,1.0,0.0,892.0,1.0,3,-1.009135308330161
ds000102,sub-06,2,4,flanker,incongruent,30.0,2.0,0.699,699.0,1.0,1.0,743.0,1.0,4,-1.3629357351550782
ds000102,sub-06,2,5,flanker,incongruent,42.0,2.0,0.862,862.0,1.0,1.0,699.0,1.0,5,-0.052265972144590014
ds000102,sub-06,2,6,flanker,incongruent,52.0,2.0,0.89,890.0,1.0,1.0,862.0,1.0,6,0.17287975401672082
ds000102,sub-06,2,7,flanker,congruent,64.0,2.0,0.9,900.0,1.0,0.0,890.0,1.0,7,0.25328894193147466
ds000102,sub-06,2,8,flanker,incongruent,76.0,2.0,0.744,744.0,1.0,1.0,900.0,1.0,8,-1.0010943895386857
ds000102,sub-06,2,9,flanker,incongruent,88.0,2.0,0.794,794.0,1.0,1.0,744.0,1.0,9,-0.5990484499649164
ds000102,sub-06,2,10,flanker,incongruent,102.0,2.0,0.859,859.0,1.0,1.0,794.0,1.0,10,-0.07638872851901618
ds000102,sub-06,2,11,flanker,congruent,116.0,2.0,0.878,878.0,1.0,0.0,859.0,1.0,11,0.07638872851901618
ds000102,sub-06,2,12,flanker,incongruent,130.0,2.0,0.711,711.0,1.0,1.0,878.0,1.0,12,-1.2664447096573734
ds000102,sub-06,2,13,flanker,congruent,140.0,2.0,0.762,762.0,1.0,0.0,711.0,1.0,13,-0.8563578512921287
ds000102,sub-06,2,14,flanker,incongruent,150.0,2.0,0.783,783.0,1.0,1.0,762.0,1.0,14,-0.6874985566711456
ds000102,sub-06,2,15,flanker,congruent,164.0,2.0,0.834,834.0,1.0,0.0,783.0,1.0,15,-0.27741169830590084
ds000102,sub-06,2,16,flanker,congruent,174.0,2.0,0.884,884.0,1.0,0.0,834.0,1.0,16,0.1246342412678685
ds000102,sub-06,2,17,flanker,congruent,184.0,2.0,0.76,760.0,1.0,0.0,884.0,1.0,17,-0.8724396888750795
ds000102,sub-06,2,18,flanker,incongruent,196.0,2.0,0.707,707.0,1.0,1.0,760.0,1.0,18,-1.298608384823275
ds000102,sub-06,2,19,flanker,congruent,208.0,2.0,0.831,831.0,1.0,0.0,707.0,1.0,19,-0.301534454680327
ds000102,sub-06,2,20,flanker,incongruent,220.0,2.0,0.882,882.0,1.0,1.0,831.0,1.0,20,0.10855240368491773
ds000102,sub-06,2,21,flanker,congruent,232.0,2.0,0.875,875.0,1.0,0.0,882.0,1.0,21,0.052265972144590014
ds000102,sub-06,2,22,flanker,incongruent,246.0,2.0,0.973,973.0,1.0,1.0,875.0,1.0,22,0.8402760137091779
ds000102,sub-06,2,23,flanker,congruent,260.0,2.0,1.031,1031.0,1.0,0.0,973.0,1.0,23,1.3066493036147504
ds000102,sub-06,2,24,flanker,incongruent,274.0,2.0,0.657,657.0,1.0,1.0,1031.0,1.0,24,-1.7006543243970442
ds000102,sub-07,1,1,flanker,incongruent,0.0,2.0,0.584,584.0,1.0,1.0,,,1,2.1014943049279813
ds000102,sub-07,1,2,flanker,congruent,10.0,2.0,0.492,492.0,1.0,0.0,584.0,1.0,2,0.6798952163002292
ds000102,sub-07,1,3,flanker,congruent,20.0,2.0,0.408,408.0,1.0,0.0,492.0,1.0,3,-0.6180865602729356
ds000102,sub-07,1,4,flanker,congruent,30.0,2.0,0.347,347.0,1.0,0.0,408.0,1.0,4,-1.5606685646891625
ds000102,sub-07,1,5,flanker,incongruent,42.0,2.0,0.502,502.0,1.0,1.0,347.0,1.0,5,0.8344168563684632
ds000102,sub-07,1,6,flanker,congruent,52.0,2.0,0.385,385.0,1.0,0.0,502.0,1.0,6,-0.9734863324298737
ds000102,sub-07,1,7,flanker,incongruent,64.0,2.0,0.356,356.0,0.0,1.0,385.0,1.0,7,-1.421599088627752
ds000102,sub-07,1,8,flanker,incongruent,76.0,2.0,0.511,511.0,1.0,1.0,356.0,0.0,8,0.9734863324298737
ds000102,sub-07,1,9,flanker,incongruent,88.0,2.0,0.579,579.0,1.0,1.0,511.0,1.0,9,2.0242334848938643
ds000102,sub-07,1,10,flanker,congruent,102.0,2.0,0.404,404.0,1.0,0.0,579.0,1.0,10,-0.6798952163002292
ds000102,sub-07,1,11,flanker,congruent,116.0,2.0,0.366,366.0,1.0,0.0,404.0,1.0,11,-1.2670774485595182
ds000102,sub-07,1,12,flanker,incongruent,130.0,2.0,0.488,488.0,1.0,1.0,366.0,1.0,12,0.6180865602729356
ds000102,sub-07,1,13,flanker,incongruent,144.0,2.0,0.488,488.0,1.0,1.0,488.0,1.0,13,0.6180865602729356
ds000102,sub-07,1,14,flanker,congruent,154.0,2.0,0.446,446.0,1.0,0.0,488.0,1.0,14,-0.030904328013646783
ds000102,sub-07,1,15,flanker,incongruent,164.0,2.0,0.498,498.0,1.0,1.0,446.0,1.0,15,0.7726082003411696
ds000102,sub-07,1,16,flanker,congruent,174.0,2.0,0.382,382.0,1.0,0.0,498.0,1.0,16,-1.019842824450344
ds000102,sub-07,1,17,flanker,incongruent,184.0,2.0,0.585,585.0,1.0,1.0,382.0,1.0,17,2.1169464689348048
ds000102,sub-07,1,18,flanker,incongruent,196.0,2.0,0.46,460.0,1.0,1.0,585.0,1.0,18,0.1854259680818807
ds000102,sub-07,1,19,flanker,incongruent,208.0,2.0,0.51,510.0,1.0,1.0,460.0,1.0,19,0.9580341684230502
ds000102,sub-07,1,20,flanker,congruent,222.0,2.0,0.392,392.0,1.0,0.0,510.0,1.0,20,-0.8653211843821099
ds000102,sub-07,1,21,flanker,congruent,234.0,2.0,0.404,404.0,1.0,0.0,392.0,1.0,21,-0.6798952163002292
ds000102,sub-07,1,22,flanker,congruent,246.0,2.0,0.381,381.0,1.0,0.0,404.0,1.0,22,-1.0352949884571672
ds000102,sub-07,1,23,flanker,congruent,260.0,2.0,0.367,367.0,1.0,0.0,381.0,1.0,23,-1.2516252845526947
ds000102,sub-07,1,24,flanker,incongruent,274.0,2.0,0.48,480.0,1.0,1.0,367.0,1.0,24,0.49446924821834853
ds000102,sub-07,2,1,flanker,incongruent,0.0,2.0,0.545,545.0,1.0,1.0,,,1,1.498859908661869
ds000102,sub-07,2,2,flanker,congruent,10.0,2.0,0.437,437.0,1.0,0.0,545.0,1.0,2,-0.1699738040750573
ds000102,sub-07,2,3,flanker,congruent,20.0,2.0,0.481,481.0,0.0,0.0,437.0,1.0,3,0.509921412225172
ds000102,sub-07,2,4,flanker,congruent,30.0,2.0,0.397,397.0,1.0,0.0,481.0,0.0,4,-0.788060364347993
ds000102,sub-07,2,5,flanker,incongruent,42.0,2.0,0.52,520.0,1.0,1.0,397.0,1.0,5,1.112555808491284
ds000102,sub-07,2,6,flanker,congruent,52.0,2.0,0.539,539.0,1.0,0.0,520.0,1.0,6,1.4061469246209286
ds000102,sub-07,2,7,flanker,incongruent,64.0,2.0,0.414,414.0,1.0,1.0,539.0,1.0,7,-0.5253735762319953
ds000102,sub-07,2,8,flanker,incongruent,76.0,2.0,0.449,449.0,1.0,1.0,414.0,1.0,8,0.015452164006823392
ds000102,sub-07,2,9,flanker,incongruent,88.0,2.0,0.372,372.0,1.0,1.0,449.0,1.0,9,-1.1743644645185778
ds000102,sub-07,2,10,flanker,congruent,102.0,2.0,0.484,484.0,1.0,0.0,372.0,1.0,10,0.556277904245642
ds000102,sub-07,2,11,flanker,congruent,116.0,2.0,0.471,471.0,1.0,0.0,484.0,1.0,11,0.355399772156938
ds000102,sub-07,2,12,flanker,incongruent,130.0,2.0,0.497,497.0,1.0,1.0,471.0,1.0,12,0.7571560363343461
ds000102,sub-07,2,13,flanker,incongruent,140.0,2.0,0.565,565.0,1.0,1.0,497.0,1.0,13,1.8079031887983368
ds000102,sub-07,2,14,flanker,congruent,150.0,2.0,0.408,408.0,1.0,0.0,565.0,1.0,14,-0.6180865602729356
ds000102,sub-07,2,15,flanker,incongruent,164.0,2.0,0.386,386.0,1.0,1.0,408.0,1.0,15,-0.9580341684230502
ds000102,sub-07,2,16,flanker,congruent,174.0,2.0,0.414,414.0,1.0,0.0,386.0,1.0,16,-0.5253735762319953
ds000102,sub-07,2,17,flanker,incongruent,184.0,2.0,0.497,497.0,1.0,1.0,414.0,1.0,17,0.7571560363343461
ds000102,sub-07,2,18,flanker,incongruent,196.0,2.0,0.436,436.0,1.0,1.0,497.0,1.0,18,-0.1854259680818807
ds000102,sub-07,2,19,flanker,incongruent,208.0,2.0,0.488,488.0,1.0,1.0,436.0,1.0,19,0.6180865602729356
ds000102,sub-07,2,20,flanker,congruent,220.0,2.0,0.433,433.0,1.0,0.0,488.0,1.0,20,-0.23178246010235087
ds000102,sub-07,2,21,flanker,congruent,232.0,2.0,0.524,524.0,1.0,0.0,433.0,1.0,21,1.1743644645185778
ds000102,sub-07,2,22,flanker,congruent,246.0,2.0,0.447,447.0,1.0,0.0,524.0,1.0,22,-0.015452164006823392
ds000102,sub-07,2,23,flanker,congruent,260.0,2.0,0.41,410.0,1.0,0.0,447.0,1.0,23,-0.5871822322592889
ds000102,sub-07,2,24,flanker,incongruent,274.0,2.0,0.403,403.0,1.0,1.0,410.0,1.0,24,-0.6953473803070527
ds000102,sub-08,1,1,flanker,incongruent,0.0,2.0,1.204,1204.0,1.0,1.0,,,1,3.082402921022977
ds000102,sub-08,1,2,flanker,incongruent,10.0,2.0,0.808,808.0,1.0,1.0,1204.0,1.0,2,1.0879069133022272
ds000102,sub-08,1,3,flanker,incongruent,20.0,2.0,0.699,699.0,1.0,1.0,808.0,1.0,3,0.5389168505710107
ds000102,sub-08,1,4,flanker,congruent,32.0,2.0,0.567,567.0,1.0,0.0,699.0,1.0,4,-0.1259151520025726
ds000102,sub-08,1,5,flanker,congruent,42.0,2.0,0.49,490.0,1.0,0.0,567.0,1.0,5,-0.5137338201704962
ds000102,sub-08,1,6,flanker,incongruent,52.0,2.0,0.837,837.0,1.0,1.0,490.0,1.0,6,1.2339684896252114
ds000102,sub-08,1,7,flanker,congruent,64.0,2.0,0.592,592.0,1.0,0.0,837.0,1.0,7,0.0
ds000102,sub-08,1,8,flanker,congruent,76.0,2.0,0.411,411.0,1.0,0.0,592.0,1.0,8,-0.9116257004986256
ds000102,sub-08,1,9,flanker,incongruent,88.0,2.0,0.646,646.0,1.0,1.0,411.0,1.0,9,0.2719767283255568
ds000102,sub-08,1,10,flanker,congruent,102.0,2.0,0.463,463.0,1.0,0.0,646.0,1.0,10,-0.6497221843332746
ds000102,sub-08,1,11,flanker,congruent,116.0,2.0,0.425,425.0,1.0,0.0,463.0,1.0,11,-0.841113215377185
ds000102,sub-08,1,12,flanker,incongruent,130.0,2.0,0.603,603.0,1.0,1.0,425.0,1.0,12,0.05540266688113194
ds000102,sub-08,1,13,flanker,incongruent,144.0,2.0,0.59,590.0,1.0,1.0,603.0,1.0,13,-0.010073212160205808
ds000102,sub-08,1,14,flanker,congruent,154.0,2.0,0.401,401.0,1.0,0.0,590.0,1.0,14,-0.9619917612996547
ds000102,sub-08,1,15,flanker,congruent,164.0,2.0,0.397,397.0,1.0,0.0,401.0,1.0,15,-0.9821381856200663
ds000102,sub-08,1,16,flanker,incongruent,174.0,2.0,0.624,624.0,1.0,1.0,397.0,1.0,16,0.16117139456329294
ds000102,sub-08,1,17,flanker,congruent,184.0,2.0,0.493,493.0,1.0,0.0,624.0,1.0,17,-0.49862400193018747
ds000102,sub-08,1,18,flanker,congruent,196.0,2.0,0.479,479.0,1.0,0.0,493.0,1.0,18,-0.5691364870516281
ds000102,sub-08,1,19,flanker,congruent,208.0,2.0,0.377,377.0,1.0,0.0,479.0,1.0,19,-1.0828703072221244
ds000102,sub-08,1,20,flanker,congruent,222.0,2.0,0.468,468.0,1.0,0.0,377.0,1.0,20,-0.62453915393276
ds000102,sub-08,1,21,flanker,incongruent,236.0,2.0,0.382,382.0,0.0,1.0,468.0,1.0,21,-1.05768727682161
ds000102,sub-08,1,22,flanker,incongruent,248.0,2.0,0.769,769.0,1.0,1.0,382.0,0.0,22,0.891479276178214
ds000102,sub-08,1,23,flanker,incongruent,260.0,2.0,0.699,699.0,1.0,1.0,769.0,1.0,23,0.5389168505710107
ds000102,sub-08,1,24,flanker,incongruent,274.0,2.0,0.597,597.0,1.0,1.0,699.0,1.0,24,0.02518303040051452
ds000102,sub-08,2,1,flanker,incongruent,0.0,2.0,0.841,841.0,1.0,1.0,,,1,1.2541149139456231
ds000102,sub-08,2,2,flanker,incongruent,10.0,2.0,0.558,558.0,1.0,1.0,841.0,1.0,2,-0.17124460672349873
ds000102,sub-08,2,3,flanker,incongruent,20.0,2.0,0.562,562.0,1.0,1.0,558.0,1.0,3,-0.15109818240308712
ds000102,sub-08,2,4,flanker,congruent,30.0,2.0,0.685,685.0,1.0,0.0,562.0,1.0,4,0.4684043654495701
ds000102,sub-08,2,5,flanker,congruent,40.0,2.0,0.464,464.0,1.0,0.0,685.0,1.0,5,-0.6446855782531717
ds000102,sub-08,2,6,flanker,incongruent,52.0,2.0,0.659,659.0,1.0,1.0,464.0,1.0,6,0.3374526073668946
ds000102,sub-08,2,7,flanker,congruent,64.0,2.0,0.653,653.0,1.0,0.0,659.0,1.0,7,0.30723297088627716
ds000102,sub-08,2,8,flanker,congruent,76.0,2.0,0.674,674.0,1.0,0.0,653.0,1.0,8,0.4130016985684381
ds000102,sub-08,2,9,flanker,incongruent,88.0,2.0,0.987,987.0,1.0,1.0,674.0,1.0,9,1.989459401640647
ds000102,sub-08,2,10,flanker,congruent,102.0,2.0,0.43,430.0,1.0,0.0,987.0,1.0,10,-0.8159301849766705
ds000102,sub-08,2,11,flanker,congruent,116.0,2.0,0.399,399.0,1.0,0.0,430.0,1.0,11,-0.9720649734598604
ds000102,sub-08,2,12,flanker,incongruent,130.0,2.0,0.458,458.0,1.0,1.0,399.0,1.0,12,-0.6749052147337892
ds000102,sub-08,2,13,flanker,incongruent,140.0,2.0,0.551,551.0,1.0,1.0,458.0,1.0,13,-0.20650084928421905
ds000102,sub-08,2,14,flanker,congruent,150.0,2.0,1.225,1225.0,1.0,0.0,551.0,1.0,14,3.188171648705138
ds000102,sub-08,2,15,flanker,congruent,164.0,2.0,0.738,738.0,1.0,0.0,1225.0,1.0,15,0.735344487695024
ds000102,sub-08,2,16,flanker,incongruent,174.0,2.0,0.621,621.0,1.0,1.0,738.0,1.0,16,0.14606157632298422
ds000102,sub-08,2,17,flanker,congruent,184.0,2.0,0.0,,0.0,0.0,621.0,1.0,17,
ds000102,sub-08,2,18,flanker,congruent,196.0,2.0,0.677,677.0,1.0,0.0,,0.0,18,0.4281115168087468
ds000102,sub-08,2,19,flanker,congruent,208.0,2.0,0.542,542.0,1.0,0.0,677.0,1.0,19,-0.2518303040051452
ds000102,sub-08,2,20,flanker,congruent,220.0,2.0,0.561,561.0,1.0,0.0,542.0,1.0,20,-0.15613478848319
ds000102,sub-08,2,21,flanker,incongruent,232.0,2.0,1.077,1077.0,1.0,1.0,561.0,1.0,21,2.4427539488499086
ds000102,sub-08,2,22,flanker,incongruent,246.0,2.0,0.519,519.0,1.0,1.0,1077.0,1.0,22,-0.367672243847512
ds000102,sub-08,2,23,flanker,incongruent,260.0,2.0,0.592,592.0,1.0,1.0,519.0,1.0,23,0.0
ds000102,sub-08,2,24,flanker,incongruent,274.0,2.0,0.611,611.0,1.0,1.0,592.0,1.0,24,0.09569551552195517
ds000102,sub-09,1,1,flanker,congruent,0.0,2.0,0.856,856.0,1.0,0.0,,,1,4.196495031901972
ds000102,sub-09,1,2,flanker,incongruent,10.0,2.0,0.644,644.0,1.0,1.0,856.0,1.0,2,1.6140365507315277
ds000102,sub-09,1,3,flanker,congruent,20.0,2.0,0.543,543.0,1.0,0.0,644.0,1.0,3,0.3837143497965519
ds000102,sub-09,1,4,flanker,incongruent,30.0,2.0,0.554,554.0,1.0,1.0,543.0,1.0,4,0.5177098370270938
ds000102,sub-09,1,5,flanker,incongruent,40.0,2.0,0.599,599.0,1.0,1.0,554.0,1.0,5,1.0658731938793107
ds000102,sub-09,1,6,flanker,congruent,52.0,2.0,0.442,442.0,1.0,0.0,599.0,1.0,6,-0.846607851138424
ds000102,sub-09,1,7,flanker,congruent,64.0,2.0,0.428,428.0,1.0,0.0,442.0,1.0,7,-1.0171475621591137
ds000102,sub-09,1,8,flanker,incongruent,76.0,2.0,0.51,510.0,1.0,1.0,428.0,1.0,8,-0.018272111895073898
ds000102,sub-09,1,9,flanker,congruent,88.0,2.0,0.458,458.0,1.0,0.0,510.0,1.0,9,-0.6517053242576357
ds000102,sub-09,1,10,flanker,congruent,102.0,2.0,0.435,435.0,1.0,0.0,458.0,1.0,10,-0.9318777066487688
ds000102,sub-09,1,11,flanker,congruent,116.0,2.0,0.453,453.0,1.0,0.0,435.0,1.0,11,-0.7126123639078821
ds000102,sub-09,1,12,flanker,incongruent,126.0,2.0,0.561,561.0,1.0,1.0,453.0,1.0,12,0.6029796925374387
ds000102,sub-09,1,13,flanker,incongruent,140.0,2.0,0.571,571.0,1.0,1.0,561.0,1.0,13,0.7247937718379314
ds000102,sub-09,1,14,flanker,incongruent,154.0,2.0,0.58,580.0,1.0,1.0,571.0,1.0,14,0.8344264432083747
ds000102,sub-09,1,15,flanker,incongruent,164.0,2.0,0.513,513.0,1.0,1.0,580.0,1.0,15,0.018272111895073898
ds000102,sub-09,1,16,flanker,congruent,174.0,2.0,0.46,460.0,1.0,0.0,513.0,1.0,16,-0.6273425083975371
ds000102,sub-09,1,17,flanker,incongruent,184.0,2.0,0.616,616.0,1.0,1.0,460.0,1.0,17,1.2729571286901482
ds000102,sub-09,1,18,flanker,incongruent,196.0,2.0,0.514,514.0,1.0,1.0,616.0,1.0,18,0.030453519825123166
ds000102,sub-09,1,19,flanker,incongruent,208.0,2.0,0.548,548.0,1.0,1.0,514.0,1.0,19,0.4446213894467982
ds000102,sub-09,1,20,flanker,congruent,222.0,2.0,0.439,439.0,1.0,0.0,548.0,1.0,20,-0.8831520749285717
ds000102,sub-09,1,21,flanker,incongruent,234.0,2.0,0.585,585.0,1.0,1.0,439.0,1.0,21,0.895333482858621
ds000102,sub-09,1,22,flanker,congruent,248.0,2.0,0.451,451.0,1.0,0.0,585.0,1.0,22,-0.7369751797679805
ds000102,sub-09,1,23,flanker,congruent,260.0,2.0,0.48,480.0,1.0,0.0,451.0,1.0,23,-0.3837143497965519
ds000102,sub-09,1,24,flanker,congruent,274.0,2.0,0.472,472.0,1.0,0.0,480.0,1.0,24,-0.481165613236946
ds000102,sub-09,2,1,flanker,congruent,0.0,2.0,0.59,590.0,1.0,0.0,,,1,0.9562405225088674
ds000102,sub-09,2,2,flanker,incongruent,10.0,2.0,0.474,474.0,1.0,1.0,590.0,1.0,2,-0.4568027973768475
ds000102,sub-09,2,3,flanker,congruent,20.0,2.0,0.446,446.0,1.0,0.0,474.0,1.0,3,-0.7978822194182269
ds000102,sub-09,2,4,flanker,incongruent,30.0,2.0,0.529,529.0,1.0,1.0,446.0,1.0,4,0.21317463877586215
ds000102,sub-09,2,5,flanker,incongruent,40.0,2.0,0.485,485.0,1.0,1.0,529.0,1.0,5,-0.32280731014630554
ds000102,sub-09,2,6,flanker,congruent,52.0,2.0,0.536,536.0,1.0,0.0,485.0,1.0,6,0.298444494286207
ds000102,sub-09,2,7,flanker,congruent,64.0,2.0,0.522,522.0,1.0,0.0,536.0,1.0,7,0.1279047832655173
ds000102,sub-09,2,8,flanker,incongruent,76.0,2.0,0.421,421.0,1.0,1.0,522.0,1.0,8,-1.1024174176694586
ds000102,sub-09,2,9,flanker,congruent,88.0,2.0,0.439,439.0,1.0,0.0,421.0,1.0,9,-0.8831520749285717
ds000102,sub-09,2,10,flanker,congruent,102.0,2.0,0.451,451.0,1.0,0.0,439.0,1.0,10,-0.7369751797679805
ds000102,sub-09,2,11,flanker,congruent,116.0,2.0,0.643,643.0,1.0,0.0,451.0,1.0,11,1.6018551428014784
ds000102,sub-09,2,12,flanker,incongruent,130.0,2.0,0.534,534.0,1.0,1.0,643.0,1.0,12,0.2740816784261085
ds000102,sub-09,2,13,flanker,incongruent,144.0,2.0,0.479,479.0,1.0,1.0,534.0,1.0,13,-0.3958957577266011
ds000102,sub-09,2,14,flanker,incongruent,154.0,2.0,0.524,524.0,1.0,1.0,479.0,1.0,14,0.15226759912561583
